soupId,projectId,title,body
S1,P1,[codemod] Unused params Causes next build Failure After Async API Codemod Execution,"### Link to the code that reproduces this issue

https://github.com/CastaChick/next_codemod_example

### To Reproduce

1. Create new next app using `next@14` by `npx create-next-app@14` command.
2. Add new pages with/without unused params

`app/example-unused-params/[id]/page.tsx`
```tsx
interface ExampleUnusedParamsProps {
   params: {
        id: string;
   }
}

// eslint-disable-next-line @typescript-eslint/no-unused-vars
export default function ExampleUnusedParams({params}: ExampleUnusedParamsProps) {
  return (
    <div>foo</div>
  )
}
```
`app/example-used-params/[id]/page.tsx`
```tsx
interface ExampleUsedParamsProps {
   params: {
        id: string;
   }
}

export default function ExampleUsedParams({params}: ExampleUsedParamsProps) {
  console.log(params.id)
  return (
    <div>foo</div>
  )
}
```

3. Run the migration command to `next@15` by running `npx @next/codemod@canary upgrade latest`
4. Then build the next app by running `npm run build` ← build failed

```
src/app/example-unused-params/[id]/page.tsx
Type error: Type 'ExampleUnusedParamsProps' does not satisfy the constraint 'PageProps'.
  Types of property 'params' are incompatible.
    Type '{ id: string; }' is missing the following properties from type 'Promise<any>': then, catch, finally, [Symbol.toStringTag]
```

### Current vs. Expected behavior

In Pull Request #71664 , it appears that transform is not executed when `params` is not accessed within a function. However, even if `params` is not used within the function, the build process (`next build`) will fail if `params` is not wrapped in a `Promise`.

To ensure developers can confidently build their projects after running `npx @next/codemod@canary next-async-request-api .`, I suggest either removing this behavior or ignoring unused, synchronously declared `params` during the build process. This adjustment would provide a smoother and more reliable development experience.

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 23.6.0: Mon Jul 29 21:14:30 PDT 2024; root:xnu-10063.141.2~1/RELEASE_ARM64_T6030
  Available memory (MB): 36864
  Available CPU cores: 12
Binaries:
  Node: 20.10.0
  npm: 10.2.3
  Yarn: 1.22.22
  pnpm: N/A
Relevant Packages:
  next: 15.0.3 // Latest available version is detected (15.0.3).
  eslint-config-next: 15.0.3
  react: 19.0.0-rc-66855b96-20241106
  react-dom: 19.0.0-rc-66855b96-20241106
  typescript: 5.7.2
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Developer Experience, Output (export/standalone)

### Which stage(s) are affected? (Select all that apply)

next build (local)

### Additional context

_No response_"
S1,P1,Combining root catchAll route + parallel nested route causes build failure,"Example setup that causes failure:

./app/[...segment]/page.tsx
./app/someroute/page.tsx
./app/someroute/layout.tsx
./app/someroute/@someslot/subroute/page.tsx

### Link to the code that reproduces this issue

https://codesandbox.io/p/devbox/distracted-chatterjee-6vjhh9?workspaceId=6caaae1b-8862-4fe4-9ff9-fe868ceec1a7

### To Reproduce

1. Run pnpm build
2. The build will fail

### Current vs. Expected behavior

The app should build /[...segment], /someroute, and /someroute/subroute but instead the build fails with `TypeError: Cannot read properties of undefined (reading 'entryCSSFiles')`

### Provide environment information

```bash
Operating System:
  Platform: linux
  Arch: x64
  Version: #1 SMP PREEMPT_DYNAMIC Sun Aug  6 20:05:33 UTC 2023
  Available memory (MB): 4102
  Available CPU cores: 2
Binaries:
  Node: 20.9.0
  npm: 9.8.1
  Yarn: 1.22.19
  pnpm: 8.10.2
Relevant Packages:
  next: 15.0.4-canary.29 // Latest available version is detected (15.0.4-canary.29).
  eslint-config-next: N/A
  react: 19.0.0-rc-b01722d5-20241114
  react-dom: 19.0.0-rc-b01722d5-20241114
  typescript: 5.3.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Parallel & Intercepting Routes

### Which stage(s) are affected? (Select all that apply)

next dev (local), next build (local), next start (local), Vercel (Deployed), Other (Deployed)

### Additional context

_No response_"
S1,P1,formData with app router: Upload error: TypeError: Failed to parse body as FormData.,"### Link to the code that reproduces this issue

https://codesandbox.io/p/sandbox/twilight-flower-v6pl9s

### To Reproduce

i am uploading a  file using axios in a client side component in this way:
```
        const options: AxiosRequestConfig = {
        headers: { 'Content-Type': 'multipart/form-data' }
      };

      const { data } = await axios.post<{ success: boolean; }>(
        '/api/upload',
        formData,
        options
      );
```

in the **/api/upload** route i have the following code:
```
export async function POST(request: NextRequest) {
  try {
    console.log('in post');
    let formData = await request.formData();
    console.log('formData', formData);
    const file = formData.get('file') as File;
  } catch (error) {
    console.error('Upload error:', error);
    return NextResponse.json(
      { error: 'Failed to upload file' },
      { status: 500 }
    );
  }
}
```

if the file is <~2GB everythings is working, the formData is returned with the correct values, otherwise if the file is bigger i get the following output:
```
Upload error: TypeError: Failed to parse body as FormData.
    at node:internal/deps/undici/undici:5668:27
    at successSteps (node:internal/deps/undici/undici:5712:27)
    at fullyReadBody (node:internal/deps/undici/undici:4609:9)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async consumeBody (node:internal/deps/undici/undici:5721:7)
    at async POST (/Users/539hex/dev/deft.cx/.next/server/chunks/_bc0f62._.js:282:24)
    at async /Users/539hex/dev/deft.cx/node_modules/next/dist/compiled/next-server/app-route.runtime.dev.js:6:55831
    at async eO.execute (/Users/539hex/dev/deft.cx/node_modules/next/dist/compiled/next-server/app-route.runtime.dev.js:6:46527)
    at async eO.handle (/Users/539hex/dev/deft.cx/node_modules/next/dist/compiled/next-server/app-route.runtime.dev.js:6:57165)
    at async doRender (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/base-server.js:1353:42)
    at async cacheEntry.responseCache.get.routeKind (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/base-server.js:1575:28)
    at async DevServer.renderToResponseWithComponentsImpl (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/base-server.js:1483:28)
    at async DevServer.renderPageComponent (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/base-server.js:1911:24)
    at async DevServer.renderToResponseImpl (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/base-server.js:1949:32)
    at async DevServer.pipeImpl (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/base-server.js:921:25)
    at async NextNodeServer.handleCatchallRenderRequest (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/next-server.js:272:17)
    at async DevServer.handleRequestImpl (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/base-server.js:817:17)
    at async /Users/539hex/dev/deft.cx/node_modules/next/dist/server/dev/next-dev-server.js:339:20
    at async Span.traceAsyncFn (/Users/539hex/dev/deft.cx/node_modules/next/dist/trace/trace.js:154:20)
    at async DevServer.handleRequest (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/dev/next-dev-server.js:336:24)
    at async invokeRender (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/lib/router-server.js:173:21)
    at async handleRequest (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/lib/router-server.js:350:24)
    at async requestHandlerImpl (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/lib/router-server.js:374:13)
    at async Server.requestListener (/Users/539hex/dev/deft.cx/node_modules/next/dist/server/lib/start-server.js:141:13)
 POST /api/upload 500 in 9203ms
```

### Current vs. Expected behavior

I expect always to have the formData returned despite the file size

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 24.1.0: Thu Oct 10 21:03:11 PDT 2024; root:xnu-11215.41.3~2/RELEASE_ARM64_T6020
  Available memory (MB): 32768
  Available CPU cores: 12
Binaries:
  Node: 23.3.0
  npm: 10.9.0
  Yarn: 1.22.22
  pnpm: 9.12.1
Relevant Packages:
  next: 14.2.18 // An outdated version detected (latest is 15.0.3), upgrade is highly recommended!
  eslint-config-next: N/A
  react: 18.3.1
  react-dom: 18.3.1
  typescript: 5.6.2
Next.js Config:
  output: N/A
 ⚠ An outdated version detected (latest is 15.0.3), upgrade is highly recommended!
   Please try the latest canary version (`npm install next@canary`) to confirm the issue still exists before creating a new issue.
   Read more - https://nextjs.org/docs/messages/opening-an-issue
```


### Which area(s) are affected? (Select all that apply)

Not sure

### Which stage(s) are affected? (Select all that apply)

next dev (local)

### Additional context

i tried also to update to next 15.0.3 and i have the same exact issue."
S1,P1,Nested parallel routes not unmounted when navigating back using router.back after a hard refresh,"### Verify canary release

- [X] I verified that the issue exists in the latest Next.js canary release

### Provide environment information

```bash
Operating System:
  Platform: win32
  Arch: x64
  Version: Windows 11 Pro
  Available memory (MB): 16329
  Available CPU cores: 6
Binaries:
  Node: 20.9.0
  npm: 10.1.0
  Yarn: 1.22.19
  pnpm: N/A
Relevant Packages:
  next: 15.0.4-canary.28 // Latest available version is detected (15.0.4-canary.28).
  eslint-config-next: 14.2.13
  react: 18.3.1
  react-dom: 18.3.1
  typescript: 5.6.2
Next.js Config:
  output: N/A
```


### Which example does this report relate to?

https://github.com/rexfordessilfie/next-tabs

### What browser are you using? (if relevant)

_No response_

### How are you deploying your application? (if relevant)

_No response_

### Describe the Bug

When navigating through the application, the following sequence of actions leads to the sub-a route being mounted:

1. Starting from the root, navigate to tab-a.
2. Then, navigate to sub-a under tab-a.
3. Perform a hard reload of the page.
4. Use the browser back button (or router.back()) to return to tab-a.

### Expected Behavior

Upon navigating back to tab-a, the sub-a route should be unmounted, and the view should correctly reflect the state of tab-a.

### To Reproduce

1. Navigate to root.
2. Navigate to tab-a.
3. Navigate to sub-a.
4. Hard reload the page (Ctrl + R or Command + R).
5. Use the browser back button (or router.back()).
6. Observe that the sub-a route remains mounted under tab-a."
S1,P1,Middleware called redirect but the browser is not redirected,"### Link to the code that reproduces this issue

https://github.com/kuanjiahong/nextjs-middleware-redirect-issue-demo

### To Reproduce

1. npm run dev
2. Go to http://localhost:3000
3. Click ""Go to Dashboard"" on ""/"" page
4. Click ""Set Session Cookie"" on ""/set-cookie"" page
5. Click ""Go to Dashboard"" on ""/"" page
6. Click ""Remove Session"" on ""/dashboard"" page
7. Click ""Call Server Action"" on ""/dashboard"" page

### Current vs. Expected behavior

**Current behavior**
After clicking ""Remove Session"" and then clicking ""My Server Action"", the page is not redirected to ""/set-cookie"" page

**Expected behaviour**
After clicking ""Remove Session"" and then clicking ""My Server Action"", the page should be redirected to ""/set-cookie"" page


### Provide environment information

```bash
Operating System:
  Platform: win32
  Arch: x64
  Version: Windows 11 Home
  Available memory (MB): 16086
  Available CPU cores: 8
Binaries:
  Node: 22.11.0
  npm: 10.9.0
  Yarn: N/A
  pnpm: N/A
Relevant Packages:
  next: 15.0.4-canary.27 // Latest available version is detected (15.0.4-canary.27).
  eslint-config-next: N/A
  react: 19.0.0-rc-b01722d5-20241114
  react-dom: 19.0.0-rc-b01722d5-20241114
  typescript: 5.3.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Middleware

### Which stage(s) are affected? (Select all that apply)

next dev (local), next start (local)

### Additional context

I tested my reproduction on 15.0.4-canary.27 and also 15.0.3. The issues are reproduceable for both of these version."
S1,P1,Parallel routes and route groups conflicting,"### Link to the code that reproduces this issue

https://github.com/chris-orgorg/parallel-routes

### To Reproduce

1. yarn dev
2. visit http://localhost:3000/subfolder/mypage

### Current vs. Expected behavior

Current:  

No default component was found for a parallel route rendered on this page. Falling back to nearest NotFound boundary.
Learn more: https://nextjs.org/docs/app/building-your-application/routing/parallel-routes#defaultjs

Missing slots: @breadcrumb Error Component Stack

Expected:
/ layout
/ subfolder layout
/ mypage page
/ subfolder/@breadcrumb page

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: x64
  Version: Darwin Kernel Version 23.6.0: Mon Jul 29 21:13:00 PDT 2024; root:xnu-10063.141.2~1/RELEASE_X86_64
  Available memory (MB): 40960
  Available CPU cores: 16
Binaries:
  Node: 22.0.0
  npm: 10.5.1
  Yarn: 1.22.22
  pnpm: 9.12.2
Relevant Packages:
  next: 15.0.3 // Latest available version is detected (15.0.3).
  eslint-config-next: 15.0.3
  react: 19.0.0-rc-66855b96-20241106
  react-dom: 19.0.0-rc-66855b96-20241106
  typescript: 5.7.2
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Parallel & Intercepting Routes

### Which stage(s) are affected? (Select all that apply)

Vercel (Deployed)

### Additional context

It seems that by having a route group (in this case (app)) at the same level as another subfolder, both using the same name for a parallel route (in this case @breadcrumb) causes the incorrect resolution for getting the parallel routes.  Maybe the parallel routes are getting fetched by path (but route grouping doesn't show up in the path, so it's looking in the wrong place).

I would expect the parallel routes to resolve or search by actual folder structure.

Changing the parallel routes to different names will fix the issue."
S1,P1,"Parallel, intercepted catchall routes provided wrong params","### Link to the code that reproduces this issue

https://github.com/Drewsapple/repro-intercept-catchall

### To Reproduce

1. Start the app (`next dev` or `next build && next start`)
2. navigate to `/reproduction`
3. click the link to `/reproduction/double/double`
4. refresh the page or otherwise load the same route so navigation is not intercepted

### Current vs. Expected behavior

When the default export from `(.)[...catchall]/page.tsx` is loaded, the params object passed is are follows:

Navigating to `/reproduction/single`
```
{""catchall"":[""single""]}
```

Navigating to `/reproduction/double/double`
```
{""catchall"":[""doubledouble""]}
```

Instead of the route segments being concatenated as strings, they should be concatenated as array elements, i.e.
```
{""catchall"":[""double"",""double""]}
```



### Provide environment information

```bash
Operating System:
  Platform: linux
  Arch: x64
  Version: #1 SMP PREEMPT_DYNAMIC Debian 6.11.6-1 (2024-11-04)
  Available memory (MB): 15748
  Available CPU cores: 8
Binaries:
  Node: 20.11.1
  npm: 10.9.0
  Yarn: N/A
  pnpm: 9.14.2
Relevant Packages:
  next: 14.2.18 // An outdated version detected (latest is 15.0.3), upgrade is highly recommended!
  eslint-config-next: N/A
  react: 18.3.1
  react-dom: 18.3.1
  typescript: 5.6.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Parallel & Intercepting Routes

### Which stage(s) are affected? (Select all that apply)

next dev (local), next start (local)

### Additional context

I tried this in v14.2.14 as well, to see if it was a regression introduced by #65063 in v14.2.15, but the behavior was the same.

In v15.0.3 (with awaited params), the catchall group doesn't intercept a navigation with multiple path segments at all. This modification is tracked in the `v15.0.3` branch of the reproduction repo."
S1,P1,SASS import error when adding carbon-components to nextjs with turbopack,"### Link to the code that reproduces this issue

https://github.com/krab7191/turbopack-sass-carbon-issue

### To Reproduce

1. Create a new nextjs project and choose to use Turbopack
2. Adjust React & React DOM versions to 18.2.0 as required peer deps 
3. Follow instructions to add [carbon-components](https://carbondesignsystem.com/developing/react-tutorial/overview/) (step 1)


### Current vs. Expected behavior

When running `npm run dev` the following error appears: 

```
Error evaluating Node.js code
Error: Can't find stylesheet to import.
  ╷
1 │ @use '@carbon/react';
```

When changing the sass use statement to `@use '@carbon/react/index.scss';` the error changes to:

```
Error evaluating Node.js code
Error: Can't find stylesheet to import.
  ╷
8 │ @forward '@carbon/colors';
```

Removing the `--turbopack` option from the ""dev"" script and restarting makes everything render properly, aka the button appears on the page.

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 24.1.0: Thu Oct 10 21:03:15 PDT 2024; root:xnu-11215.41.3~2/RELEASE_ARM64_T6000
  Available memory (MB): 32768
  Available CPU cores: 10
Binaries:
  Node: 21.7.3
  npm: 10.5.0
  Yarn: N/A
  pnpm: N/A
Relevant Packages:
  next: 15.0.3 // Latest available version is detected (15.0.3).
  eslint-config-next: 15.0.3
  react: 18.2.0
  react-dom: 18.2.0
  typescript: 5.6.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Turbopack

### Which stage(s) are affected? (Select all that apply)

next dev (local)

### Additional context

_No response_"
S1,P1,Calling notFound() in ISR generates static files in app router.,"### Link to the code that reproduces this issue

https://github.com/peterlidee/isr-not-found-bug

### To Reproduce

1. Run next build
2. Check build folder: `.next/app/post/a.html` and `.next/pages/post2/a.html` exist (SSG)
3. Run next start
4. Visit `/post/a` (app router) and `/post2/a` (pages router). Pages appear as expected.
5. Visit `/post/b` (app router) and `/post2/b` (pages router). Pages appear as expected.  (ISR works confirmed)
6. Visit `/post/c` (app router) and `/post2/c` (pages router). 404 as expected. (`{ notfound: true }` and `notFound()` work)
7. Check build pages folder: `.next/pages/post2/` now contains 2 static html files: `a.html` and `b.html`. No `c.html` because we returned `{ notfound: true }` from `getStaticProps`. This is as expected.
8. Check build app folder: `.next/app/post/` now contains 3 static html files: `a.html` and `b.html` as expected but also `c.html`.
9. `c.html` should not have been generated because we called `notFound()`.

### Current vs. Expected behavior

Following the steps from the previous section, I expected `c.html` to *not* exist in the app router build folder but it did exist.

I setup an example running ISR in the app router ([https://github.com/peterlidee/isr-not-found-bug/blob/main/src/app/post/[slug]/page.tsx](https://github.com/peterlidee/isr-not-found-bug/blob/main/src/app/post/%5Bslug%5D/page.tsx)). I use `generateStaticParams` to generate one page: `post/a`:

```
export function generateStaticParams() {
  return [{ slug: 'a' }];
}
```
In the actual functional component, I only allow slugs ""a"" or ""b"":

```
export default async function page({ params }: Props) {
  const slug = (await params).slug;
  const validParams = ['a', 'b'];
  if (!validParams.includes(slug)) {
    notFound();
  }
  return <div>post slug: {slug}</div>;
}
```
Slug ""a"" has been prerendered at build time. When visiting `/post/b`, next will do ISR and generate static html in the app build folder: `.next/app/post/b.html`. This confirms that ISR works.

The problem lies with slug ""c"" (or anything other then ""a"" or ""b""). When the slug is ""c"" `notFound()` gets called and we get an error 404 as expected. However, when visiting the build folder we see that a static `c.html` was generated: `.next/app/post/c.html`.

This is unexpected behaviour: we just told next this page doesn't exist so why generate a static file for this? I copied the functionality of this page in the pages router ([https://github.com/peterlidee/isr-not-found-bug/blob/main/src/pages/post2/[slug].tsx](https://github.com/peterlidee/isr-not-found-bug/blob/main/src/pages/post2/%5Bslug%5D.tsx)) (`/post2`) using `getStaticPaths` and `getStaticProps` and in the pages router `c.html` does not get generated in the build folder.

I'm not 100% this is a bug because the app router behaviour is similar in Next 13, 14, 15 and canary.

### Provide environment information

```bash
Operating System:
  Platform: win32
  Arch: x64
  Version: Windows 11 Education
  Available memory (MB): 32617
  Available CPU cores: 16
Binaries:
  Node: 20.17.0
  npm: 10.8.2
  Yarn: N/A
  pnpm: N/A
Relevant Packages:
  next: 15.0.3 // Latest available version is detected (15.0.3).
  eslint-config-next: 15.0.3
  react: 19.0.0-rc-66855b96-20241106
  react-dom: 19.0.0-rc-66855b96-20241106
  typescript: 5.6.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Not sure

### Which stage(s) are affected? (Select all that apply)

next build (local), next start (local)

### Additional context

_No response_"
S1,P1,Relay multi-project configuration doesn't work,"### Link to the code that reproduces this issue

https://codesandbox.io/p/devbox/crimson-frog-go8s7s

### To Reproduce

Provide a Relay configuration that makes use of the multi-project format:

```js
module.exports = {
    root: ""."",
    // For simplicity I'm defining just one project but it doesn't make any difference
    sources: {
      ""."": ""repro"",
    },
    excludes: [""**/node_modules/**"", ""**/__mocks__/**"", ""**/__generated__/**""],
    projects: {
      ""repro"": {
        output: ""__generated__"",
        language: ""typescript"",
        schema: ""schema.graphql"",
      },
    },
  };
```

Start the app (both dev mode or build) and observe the Relay integration doesn't work.

### Current vs. Expected behavior

 ```
 ⚠ Invalid next.config.mjs options detected: 
 ⚠     ""compiler.relay.src"" is missing, expected string
 ⚠ See more info here: https://nextjs.org/docs/messages/invalid-next-config
 ```

### Provide environment information

```bash
Operating System:
  Platform: linux
  Arch: x64
  Version: #1 SMP PREEMPT_DYNAMIC Sun Aug  6 20:05:33 UTC 2023
  Available memory (MB): 4102
  Available CPU cores: 2
Binaries:
  Node: 20.9.0
  npm: 9.8.1
  Yarn: 1.22.19
  pnpm: 8.10.2
Relevant Packages:
  next: 15.0.4-canary.23 // Latest available version is detected (15.0.4-canary.23).
  eslint-config-next: N/A
  react: 19.0.0-rc-380f5d67-20241113
  react-dom: 19.0.0-rc-380f5d67-20241113
  typescript: 5.3.3
Next.js Config:
  output: N/A
Done in 3.69s.
```


### Which area(s) are affected? (Select all that apply)

Not sure

### Which stage(s) are affected? (Select all that apply)

next dev (local), next build (local)

### Additional context

_No response_"
S1,P1,`“use cache”` does not serialize the serializable value (but `unstable_cache` serializes),"### Link to the code that reproduces this issue

https://codesandbox.io/p/devbox/keen-cloud-gggnf4?embed=1

### To Reproduce

unstable_cache serializes everything and everything works.
All logs are output to the console

1. Try entering mail in the field with unstable_cache
2. Try to enter mail again in the field with unstable_cache and look at the logs (make sure there are no errors)
3. Try to enter the mail again in the “use cache” field and make sure that the error pops up.
```
Error: Only plain objects, and a few built-ins, can be passed to Client Components from Server Components. Classes or null prototypes are not supported.
  [{}]
   ^^
    at stringify (<anonymous>)
Error while saving cache key: [""development"",""c04d358ed385c8992fa9fcf45e6ff96556234302f3"",[{""ctx"":{},""type"":""query"",""path"":""user.getByEmail"",""rawInput"":""oxmaster@gmail.com"",""meta"":""$undefined"",""input"":""oxmaster@gmail.com"",""next"":""$T""}]] Error: Only plain objects, and a few built-ins, can be passed to Client Components from Server Components. Classes or null prototypes are not supported.
  [{}]
   ^^
```


BONUS:
1. Try replacing `<main>` in `page.tsx` with a fragment (empty tag) and make sure the error does not correspond to reality

### Current vs. Expected behavior

Current: error
Expected: no error

### Provide environment information

```bash
Operating System:
  Platform: win32
  Arch: x64
  Version: Windows 11 Pro
  Available memory (MB): 16320
  Available CPU cores: 6
Binaries:
  Node: 22.10.0
  npm: 10.9.0
  Yarn: N/A
  pnpm: 9.12.2
Relevant Packages:
  next: 15.0.4-canary.22 // Codesandbox: (15.0.4-canary.23)
  eslint-config-next: 15.0.0
  react: 19.0.0-rc-380f5d67-20241113
  react-dom: 19.0.0-rc-380f5d67-20241113
  typescript: 5.7.1-rc
Next.js Config:
  output: standalone
```


### Which area(s) are affected? (Select all that apply)

dynamicIO

### Which stage(s) are affected? (Select all that apply)

next dev (local)

### Additional context

An unexplained error is displayed when trying to serialize a value. But `“use cache”` cannot serialize it, although `unstable_cache` serializes everything fine"
S1,P1,`webpackPrefetch: true` magic comment doesn't work in next v15.0.3,"### Link to the code that reproduces this issue

https://github.com/gavrilikhin-d/repro

### To Reproduce

Test prefetching in production mode
1.  ```bash
    npm install
    npm run build
    npm run start
2. Open http://localhost:3000
3. Open the Network tab in the browser's developer tools
4. Click on the ""Load Dynamic Component""
5. See no prefetching happening

### Current vs. Expected behavior

Prefetching should work

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 24.1.0: Thu Oct 10 21:05:14 PDT 2024; root:xnu-11215.41.3~2/RELEASE_ARM64_T8103
  Available memory (MB): 8192
  Available CPU cores: 8
Binaries:
  Node: 22.9.0
  npm: 10.8.3
  Yarn: 1.22.22
  pnpm: N/A
Relevant Packages:
  next: 15.0.3 // Latest available version is detected (15.0.3).
  eslint-config-next: N/A
  react: 19.0.0-rc-66855b96-20241106
  react-dom: 19.0.0-rc-66855b96-20241106
  typescript: 5.6.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Lazy Loading, Webpack

### Which stage(s) are affected? (Select all that apply)

next build (local), next start (local)

### Additional context

Broken since `15.0.3-canary.7`, because on `15.0.3-canary.6` it works"
S1,P1,Turbopack does not respect forceSwcTransforms,"### Link to the code that reproduces this issue

https://codesandbox.io/p/devbox/peaceful-bhabha-n67k3g

### To Reproduce

1. Have a next config:
```
const nextConfig = {
  experimental: {
    forceSwcTransforms: true,
    turbo: {
      rules: {
        ""*.svg"": {
          loaders: [""@svgr/webpack""],
          exclude: /node_modules/,
          as: ""*.js"",
        },
      },
    },
  },
};
```

2. Have a babel file in root
3. Run `next dev --turbopack`

### Current vs. Expected behavior

You are using configuration and/or tools that are not yet
supported by Next.js with Turbopack:
Babel detected (babel.config.js)
  Babel is not yet supported. To use Turbopack at the moment,
  you'll need to remove your usage of Babel.

- Unsupported Next.js configuration option(s) (next.config.js)
  To use Turbopack, remove the following configuration options:
    - experimental.forceSwcTransforms


If you cannot make the changes above, but still want to try out
Next.js with Turbopack, create the Next.js playground app
by running the following commands:

  yarn create next-app --example with-turbopack with-turbopack-app
  cd with-turbopack-app
  yarn run dev
        
 ⚠ Learn more about Next.js and Turbopack: https://nextjs.link/with-turbopack

Expected: The build should succeed, same as it does without `--turbopack`.

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 24.0.0: Mon Aug 12 20:51:54 PDT 2024; root:xnu-11215.1.10~2/RELEASE_ARM64_T6000
  Available memory (MB): 16384
  Available CPU cores: 8
Binaries:
  Node: 20.11.0
  npm: 10.2.4
  Yarn: N/A
  pnpm: N/A
Relevant Packages:
  next: 15.0.3 // Latest available version is detected (15.0.3).
  eslint-config-next: N/A
  react: 18.3.1
  react-dom: 18.3.1
  typescript: 5.6.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Turbopack

### Which stage(s) are affected? (Select all that apply)

next dev (local)

### Additional context

_No response_"
S1,P1,Inconsistent behavior of `usePathname` with static rendering during build,"### Link to the code that reproduces this issue

https://github.com/amannn/nextjs-bug-repro-usepathnamessg/commit/c6b084df43e08a9b043548fb577be8db5f059bde

### To Reproduce

Compare the output of `usePathname` in development vs during the static prerender when accessing the route `/test` which uses a rewrite in the middleware.

### Current vs. Expected behavior

`usePathname` seems to pick up a request-time pathname from a middleware rewrite. However, as this information is not available during a static build, `usePathname` will return a different value in this case. Then again, when running the app in production, `usePathname` will return the pathname that's displayed in the browser (i.e. after a rewrite), but only on the client side.

In the reproduction this leads to a text content mismatch, but more generally this breaks a dev/prod guarantee. I'd expect a static prerender to only be a performance optimization and not to change application logic.

I guess some unification would be necessary here.

Note that this only applies for static prerendering, if you use SSR in production then the behavior is the same as in dev.

A more real world use case where this behavior was encountered: https://github.com/amannn/next-intl/issues/1568

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: x64
  Version: Darwin Kernel Version 23.6.0: Mon Jul 29 21:13:00 PDT 2024; root:xnu-10063.141.2~1/RELEASE_X86_64
  Available memory (MB): 16384
  Available CPU cores: 12
Binaries:
  Node: 20.11.1
  npm: 10.2.4
  Yarn: 1.22.22
  pnpm: 9.14.2
Relevant Packages:
  next: 15.0.4-canary.23 // Latest available version is detected (15.0.4-canary.23).
  eslint-config-next: 15.0.4-canary.23
  react: 19.0.0-rc-380f5d67-20241113
  react-dom: 19.0.0-rc-380f5d67-20241113
  typescript: 5.6.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Middleware

### Which stage(s) are affected? (Select all that apply)

next dev (local), next build (local), next start (local)

### Additional context

Maybe a hook like `useInternalPathname()` (naming TBD) could help that always reliably returns the pathname that renders in Next.js, regardless of any rewrites—essentially matching the directory structure in `src/app`."
S1,P1,notfound() uses fallback instead of app/not-found.tsx with route group (turbopack),"### Link to the code that reproduces this issue

https://github.com/twillhorn/next_not_found_bug

### To Reproduce

1. next dev --turbopack
2. go to localhost:3000 and notice that the fallback 404 page is shown instead of not-found.tsx

### Current vs. Expected behavior

Expected: not-found.tsx to be used
Actual: fallback not found page is used

### Provide environment information

```bash
Operating System:
  Platform: darwin
  Arch: arm64
  Version: Darwin Kernel Version 24.1.0: Thu Oct 10 21:00:32 PDT 2024; root:xnu-11215.41.3~2/RELEASE_ARM64_T6030
  Available memory (MB): 18432
  Available CPU cores: 11
Binaries:
  Node: 20.16.0
  npm: 10.8.1
  Yarn: N/A
  pnpm: 9.12.3
Relevant Packages:
  next: 15.0.4-canary.23 // Latest available version is detected (15.0.4-canary.23).
  eslint-config-next: N/A
  react: 19.0.0-rc-380f5d67-20241113
  react-dom: 19.0.0-rc-380f5d67-20241113
  typescript: 5.3.3
Next.js Config:
  output: N/A
```


### Which area(s) are affected? (Select all that apply)

Navigation, Turbopack

### Which stage(s) are affected? (Select all that apply)

next dev (local)

### Additional context

_No response_"
